Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Servei,Total
2021,9,Sant Andreu,58,Baró de Viver,6,Privat,497
2021,9,Sant Andreu,58,Baró de Viver,7,Privat,588
2021,9,Sant Andreu,59,el Bon Pastor,8,Privat,951
2021,9,Sant Andreu,59,el Bon Pastor,9,Privat,1171
2021,9,Sant Andreu,59,el Bon Pastor,10,Privat,844
2021,9,Sant Andreu,59,el Bon Pastor,11,Privat,704
2021,9,Sant Andreu,59,el Bon Pastor,13,Privat,735
2021,9,Sant Andreu,59,el Bon Pastor,14,Privat,664
2021,9,Sant Andreu,59,el Bon Pastor,15,Privat,2059
2021,9,Sant Andreu,60,Sant Andreu,16,Privat,663
2021,9,Sant Andreu,60,Sant Andreu,17,Privat,669
2021,9,Sant Andreu,60,Sant Andreu,18,Privat,648
2021,9,Sant Andreu,60,Sant Andreu,19,Privat,1323
2021,9,Sant Andreu,60,Sant Andreu,20,Privat,516
2021,9,Sant Andreu,60,Sant Andreu,21,Privat,729
2021,9,Sant Andreu,60,Sant Andreu,22,Privat,514
2021,9,Sant Andreu,60,Sant Andreu,23,Privat,568
2021,9,Sant Andreu,60,Sant Andreu,24,Privat,490
2021,9,Sant Andreu,60,Sant Andreu,25,Privat,543
2021,9,Sant Andreu,60,Sant Andreu,26,Privat,679
2021,9,Sant Andreu,60,Sant Andreu,27,Privat,702
2021,9,Sant Andreu,60,Sant Andreu,28,Privat,768
2021,9,Sant Andreu,60,Sant Andreu,29,Privat,480
2021,9,Sant Andreu,60,Sant Andreu,30,Privat,699
2021,9,Sant Andreu,60,Sant Andreu,31,Privat,549
2021,9,Sant Andreu,60,Sant Andreu,32,Privat,762
2021,9,Sant Andreu,60,Sant Andreu,33,Privat,1441
2021,9,Sant Andreu,60,Sant Andreu,34,Privat,641
2021,9,Sant Andreu,60,Sant Andreu,35,Privat,705
2021,9,Sant Andreu,60,Sant Andreu,36,Privat,600
2021,9,Sant Andreu,60,Sant Andreu,37,Privat,596
2021,9,Sant Andreu,60,Sant Andreu,38,Privat,782
2021,9,Sant Andreu,60,Sant Andreu,39,Privat,683
2021,9,Sant Andreu,60,Sant Andreu,40,Privat,709
2021,9,Sant Andreu,60,Sant Andreu,41,Privat,652
2021,9,Sant Andreu,60,Sant Andreu,42,Privat,610
2021,9,Sant Andreu,60,Sant Andreu,43,Privat,594
2021,9,Sant Andreu,60,Sant Andreu,44,Privat,690
2021,9,Sant Andreu,60,Sant Andreu,45,Privat,621
2021,9,Sant Andreu,60,Sant Andreu,46,Privat,641
2021,9,Sant Andreu,60,Sant Andreu,47,Privat,678
2021,9,Sant Andreu,60,Sant Andreu,48,Privat,615
2021,9,Sant Andreu,60,Sant Andreu,49,Privat,548
2021,9,Sant Andreu,60,Sant Andreu,50,Privat,666
2021,9,Sant Andreu,60,Sant Andreu,51,Privat,594
2021,9,Sant Andreu,60,Sant Andreu,52,Privat,484
2021,9,Sant Andreu,60,Sant Andreu,53,Privat,683
2021,9,Sant Andreu,60,Sant Andreu,54,Privat,441
2021,9,Sant Andreu,61,la Sagrera,55,Privat,815
2021,9,Sant Andreu,61,la Sagrera,56,Privat,523
2021,9,Sant Andreu,61,la Sagrera,57,Privat,660
2021,9,Sant Andreu,61,la Sagrera,58,Privat,606
2021,9,Sant Andreu,61,la Sagrera,59,Privat,537
2021,9,Sant Andreu,61,la Sagrera,60,Privat,587
2021,9,Sant Andreu,61,la Sagrera,61,Privat,750
2021,9,Sant Andreu,61,la Sagrera,62,Privat,468
2021,9,Sant Andreu,61,la Sagrera,63,Privat,572
2021,9,Sant Andreu,61,la Sagrera,64,Privat,586
2021,9,Sant Andreu,61,la Sagrera,65,Privat,872
2021,9,Sant Andreu,61,la Sagrera,66,Privat,677
2021,9,Sant Andreu,61,la Sagrera,67,Privat,509
2021,9,Sant Andreu,61,la Sagrera,68,Privat,665
2021,9,Sant Andreu,61,la Sagrera,69,Privat,327
2021,9,Sant Andreu,61,la Sagrera,70,Privat,620
2021,9,Sant Andreu,61,la Sagrera,71,Privat,734
2021,9,Sant Andreu,61,la Sagrera,72,Privat,480
2021,9,Sant Andreu,61,la Sagrera,73,Privat,636
2021,9,Sant Andreu,62,el Congrés i els Indians,74,Privat,629
2021,9,Sant Andreu,62,el Congrés i els Indians,75,Privat,575
2021,9,Sant Andreu,62,el Congrés i els Indians,76,Privat,587
2021,9,Sant Andreu,62,el Congrés i els Indians,77,Privat,599
2021,9,Sant Andreu,62,el Congrés i els Indians,78,Privat,647
2021,9,Sant Andreu,62,el Congrés i els Indians,79,Privat,665
2021,9,Sant Andreu,62,el Congrés i els Indians,80,Privat,569
2021,9,Sant Andreu,62,el Congrés i els Indians,81,Privat,742
2021,9,Sant Andreu,62,el Congrés i els Indians,82,Privat,839
2021,9,Sant Andreu,63,Navas,83,Privat,678
2021,9,Sant Andreu,63,Navas,84,Privat,792
2021,9,Sant Andreu,63,Navas,85,Privat,846
2021,9,Sant Andreu,63,Navas,86,Privat,602
2021,9,Sant Andreu,63,Navas,87,Privat,584
2021,9,Sant Andreu,63,Navas,88,Privat,698
2021,9,Sant Andreu,63,Navas,89,Privat,594
2021,9,Sant Andreu,63,Navas,90,Privat,690
2021,9,Sant Andreu,63,Navas,91,Privat,795
2021,9,Sant Andreu,63,Navas,92,Privat,927
2021,9,Sant Andreu,63,Navas,93,Privat,635
2021,9,Sant Andreu,63,Navas,94,Privat,887
2021,9,Sant Andreu,63,Navas,95,Privat,854
2021,9,Sant Andreu,61,la Sagrera,156,Privat,578
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,1,Privat,619
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,2,Privat,815
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,3,Privat,603
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,4,Privat,650
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,5,Privat,824
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,6,Privat,765
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,7,Privat,726
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,8,Privat,680
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,9,Privat,612
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,10,Privat,735
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,11,Privat,525
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,12,Privat,798
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,13,Privat,583
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,14,Privat,610
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,15,Privat,830
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,16,Privat,549
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,17,Privat,700
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,18,Privat,542
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,19,Privat,653
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,20,Privat,532
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,21,Privat,579
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,22,Privat,574
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,23,Privat,589
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,24,Privat,585
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,25,Privat,514
2021,10,Sant Martí,65,el Clot,26,Privat,673
2021,10,Sant Martí,65,el Clot,27,Privat,660
2021,10,Sant Martí,65,el Clot,28,Privat,804
2021,10,Sant Martí,65,el Clot,29,Privat,589
2021,10,Sant Martí,65,el Clot,30,Privat,780
2021,10,Sant Martí,65,el Clot,31,Privat,630
2021,10,Sant Martí,65,el Clot,32,Privat,701
2021,10,Sant Martí,65,el Clot,33,Privat,430
2021,10,Sant Martí,65,el Clot,34,Privat,769
2021,10,Sant Martí,65,el Clot,35,Privat,937
2021,10,Sant Martí,65,el Clot,36,Privat,690
2021,10,Sant Martí,65,el Clot,37,Privat,363
2021,10,Sant Martí,65,el Clot,38,Privat,712
2021,10,Sant Martí,65,el Clot,39,Privat,659
2021,10,Sant Martí,65,el Clot,40,Privat,705
2021,10,Sant Martí,65,el Clot,41,Privat,742
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,Privat,1448
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,Privat,1684
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,Privat,704
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,Privat,581
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,Privat,603
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,Privat,712
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,Privat,738
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,Privat,582
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,Privat,790
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,Privat,761
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,Privat,1392
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,Privat,1085
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,Privat,567
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,Privat,1645
2021,10,Sant Martí,68,el Poblenou,56,Privat,987
2021,10,Sant Martí,68,el Poblenou,57,Privat,700
2021,10,Sant Martí,68,el Poblenou,58,Privat,512
2021,10,Sant Martí,68,el Poblenou,59,Privat,752
2021,10,Sant Martí,68,el Poblenou,60,Privat,674
2021,10,Sant Martí,68,el Poblenou,61,Privat,862
2021,10,Sant Martí,68,el Poblenou,62,Privat,710
2021,10,Sant Martí,68,el Poblenou,63,Privat,548
2021,10,Sant Martí,68,el Poblenou,64,Privat,734
2021,10,Sant Martí,68,el Poblenou,65,Privat,673
2021,10,Sant Martí,68,el Poblenou,66,Privat,900
2021,10,Sant Martí,68,el Poblenou,67,Privat,784
2021,10,Sant Martí,68,el Poblenou,68,Privat,685
2021,10,Sant Martí,68,el Poblenou,69,Privat,868
2021,10,Sant Martí,68,el Poblenou,70,Privat,669
2021,10,Sant Martí,68,el Poblenou,71,Privat,892
2021,10,Sant Martí,68,el Poblenou,72,Privat,861
2021,10,Sant Martí,68,el Poblenou,73,Privat,669
2021,10,Sant Martí,68,el Poblenou,74,Privat,661
2021,10,Sant Martí,68,el Poblenou,75,Privat,645
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,Privat,905
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,Privat,858
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,Privat,1081
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,Privat,793
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,Privat,1082
2021,10,Sant Martí,70,el Besòs i el Maresme,81,Privat,693
2021,10,Sant Martí,70,el Besòs i el Maresme,82,Privat,567
2021,10,Sant Martí,70,el Besòs i el Maresme,83,Privat,594
2021,10,Sant Martí,70,el Besòs i el Maresme,84,Privat,561
2021,10,Sant Martí,70,el Besòs i el Maresme,85,Privat,571
2021,10,Sant Martí,70,el Besòs i el Maresme,86,Privat,629
2021,10,Sant Martí,70,el Besòs i el Maresme,87,Privat,595
2021,10,Sant Martí,70,el Besòs i el Maresme,88,Privat,705
2021,10,Sant Martí,70,el Besòs i el Maresme,89,Privat,772
2021,10,Sant Martí,70,el Besòs i el Maresme,90,Privat,527
2021,10,Sant Martí,70,el Besòs i el Maresme,91,Privat,807
2021,10,Sant Martí,70,el Besòs i el Maresme,92,Privat,715
2021,10,Sant Martí,70,el Besòs i el Maresme,93,Privat,589
2021,10,Sant Martí,71,Provençals del Poblenou,94,Privat,1405
2021,10,Sant Martí,71,Provençals del Poblenou,95,Privat,574
2021,10,Sant Martí,71,Provençals del Poblenou,96,Privat,721
2021,10,Sant Martí,71,Provençals del Poblenou,97,Privat,644
2021,10,Sant Martí,71,Provençals del Poblenou,98,Privat,1
2021,10,Sant Martí,71,Provençals del Poblenou,99,Privat,403
2021,10,Sant Martí,71,Provençals del Poblenou,100,Privat,794
2021,10,Sant Martí,71,Provençals del Poblenou,101,Privat,1076
2021,10,Sant Martí,71,Provençals del Poblenou,102,Privat,1123
2021,10,Sant Martí,71,Provençals del Poblenou,103,Privat,1075
2021,10,Sant Martí,71,Provençals del Poblenou,104,Privat,868
2021,10,Sant Martí,72,Sant Martí de Provençals,105,Privat,1068
2021,10,Sant Martí,72,Sant Martí de Provençals,106,Privat,467
2021,10,Sant Martí,72,Sant Martí de Provençals,107,Privat,757
2021,10,Sant Martí,72,Sant Martí de Provençals,108,Privat,600
2021,10,Sant Martí,72,Sant Martí de Provençals,109,Privat,589
2021,10,Sant Martí,72,Sant Martí de Provençals,110,Privat,600
2021,10,Sant Martí,72,Sant Martí de Provençals,111,Privat,634
2021,10,Sant Martí,72,Sant Martí de Provençals,112,Privat,805
2021,10,Sant Martí,72,Sant Martí de Provençals,113,Privat,480
2021,10,Sant Martí,72,Sant Martí de Provençals,114,Privat,567
2021,10,Sant Martí,72,Sant Martí de Provençals,115,Privat,526
2021,10,Sant Martí,72,Sant Martí de Provençals,116,Privat,710
2021,10,Sant Martí,72,Sant Martí de Provençals,117,Privat,546
2021,10,Sant Martí,72,Sant Martí de Provençals,118,Privat,543
2021,10,Sant Martí,72,Sant Martí de Provençals,119,Privat,395
2021,10,Sant Martí,72,Sant Martí de Provençals,120,Privat,599
2021,10,Sant Martí,72,Sant Martí de Provençals,121,Privat,583
2021,10,Sant Martí,72,Sant Martí de Provençals,122,Privat,811
2021,10,Sant Martí,73,la Verneda i la Pau,123,Privat,612
2021,10,Sant Martí,73,la Verneda i la Pau,124,Privat,553
2021,10,Sant Martí,73,la Verneda i la Pau,125,Privat,489
2021,10,Sant Martí,73,la Verneda i la Pau,126,Privat,526
2021,10,Sant Martí,73,la Verneda i la Pau,127,Privat,432
2021,10,Sant Martí,73,la Verneda i la Pau,128,Privat,760
2021,10,Sant Martí,73,la Verneda i la Pau,129,Privat,634
2021,10,Sant Martí,73,la Verneda i la Pau,130,Privat,506
2021,10,Sant Martí,73,la Verneda i la Pau,131,Privat,579
2021,10,Sant Martí,73,la Verneda i la Pau,132,Privat,546
2021,10,Sant Martí,73,la Verneda i la Pau,133,Privat,753
2021,10,Sant Martí,73,la Verneda i la Pau,134,Privat,544
2021,10,Sant Martí,73,la Verneda i la Pau,135,Privat,689
2021,10,Sant Martí,73,la Verneda i la Pau,136,Privat,546
2021,10,Sant Martí,73,la Verneda i la Pau,137,Privat,1014
2021,10,Sant Martí,73,la Verneda i la Pau,138,Privat,588
2021,10,Sant Martí,73,la Verneda i la Pau,139,Privat,594
2021,10,Sant Martí,73,la Verneda i la Pau,140,Privat,559
2021,10,Sant Martí,73,la Verneda i la Pau,141,Privat,420
2021,10,Sant Martí,73,la Verneda i la Pau,142,Privat,539
2021,10,Sant Martí,73,la Verneda i la Pau,143,Privat,711
2021,10,Sant Martí,65,el Clot,234,Privat,769
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,Privat,545
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,Privat,632
2021,10,Sant Martí,71,Provençals del Poblenou,237,Privat,432
2021,No consta,No consta,No consta,No consta,No consta,Privat,335
2021,1,Ciutat Vella,1,el Raval,1,No consta,14
2021,1,Ciutat Vella,1,el Raval,2,No consta,9
2021,1,Ciutat Vella,1,el Raval,3,No consta,10
2021,1,Ciutat Vella,1,el Raval,4,No consta,22
2021,1,Ciutat Vella,1,el Raval,5,No consta,12
2021,1,Ciutat Vella,1,el Raval,6,No consta,3
2021,1,Ciutat Vella,1,el Raval,7,No consta,11
2021,1,Ciutat Vella,1,el Raval,8,No consta,6
2021,1,Ciutat Vella,1,el Raval,9,No consta,7
2021,1,Ciutat Vella,1,el Raval,10,No consta,4
2021,1,Ciutat Vella,1,el Raval,11,No consta,16
2021,1,Ciutat Vella,1,el Raval,12,No consta,5
2021,1,Ciutat Vella,1,el Raval,13,No consta,2
2021,1,Ciutat Vella,1,el Raval,14,No consta,9
2021,1,Ciutat Vella,1,el Raval,15,No consta,9
2021,1,Ciutat Vella,1,el Raval,16,No consta,4
2021,1,Ciutat Vella,1,el Raval,17,No consta,10
2021,1,Ciutat Vella,1,el Raval,18,No consta,7
2021,1,Ciutat Vella,1,el Raval,19,No consta,7
2021,1,Ciutat Vella,1,el Raval,20,No consta,13
2021,1,Ciutat Vella,1,el Raval,21,No consta,15
2021,1,Ciutat Vella,2,el Gòtic,22,No consta,6
2021,1,Ciutat Vella,2,el Gòtic,23,No consta,16
2021,1,Ciutat Vella,2,el Gòtic,25,No consta,212
2021,1,Ciutat Vella,2,el Gòtic,26,No consta,12
2021,1,Ciutat Vella,2,el Gòtic,27,No consta,18
2021,1,Ciutat Vella,2,el Gòtic,28,No consta,9
2021,1,Ciutat Vella,2,el Gòtic,29,No consta,5
2021,1,Ciutat Vella,2,el Gòtic,30,No consta,22
2021,1,Ciutat Vella,2,el Gòtic,31,No consta,19
2021,1,Ciutat Vella,3,la Barceloneta,32,No consta,14
2021,1,Ciutat Vella,3,la Barceloneta,33,No consta,2
2021,1,Ciutat Vella,3,la Barceloneta,34,No consta,6
2021,1,Ciutat Vella,3,la Barceloneta,35,No consta,7
2021,1,Ciutat Vella,3,la Barceloneta,36,No consta,18
2021,1,Ciutat Vella,3,la Barceloneta,37,No consta,15
2021,1,Ciutat Vella,3,la Barceloneta,38,No consta,8
2021,1,Ciutat Vella,3,la Barceloneta,39,No consta,5
2021,1,Ciutat Vella,3,la Barceloneta,40,No consta,7
2021,1,Ciutat Vella,3,la Barceloneta,41,No consta,7
2021,1,Ciutat Vella,3,la Barceloneta,42,No consta,5
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,No consta,15
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,No consta,10
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,No consta,12
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,No consta,9
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,No consta,11
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,No consta,9
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,No consta,9
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,No consta,12
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,No consta,11
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,No consta,23
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,No consta,8
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,No consta,8
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,No consta,6
2021,2,Eixample,5,el Fort Pienc,1,No consta,9
2021,2,Eixample,5,el Fort Pienc,2,No consta,10
2021,2,Eixample,5,el Fort Pienc,3,No consta,2
2021,2,Eixample,5,el Fort Pienc,4,No consta,7
2021,2,Eixample,5,el Fort Pienc,5,No consta,19
2021,2,Eixample,5,el Fort Pienc,6,No consta,7
2021,2,Eixample,5,el Fort Pienc,7,No consta,10
2021,2,Eixample,5,el Fort Pienc,8,No consta,9
2021,2,Eixample,5,el Fort Pienc,9,No consta,12
2021,2,Eixample,5,el Fort Pienc,10,No consta,8
2021,2,Eixample,5,el Fort Pienc,11,No consta,4
2021,2,Eixample,5,el Fort Pienc,12,No consta,10
2021,2,Eixample,5,el Fort Pienc,13,No consta,4
2021,2,Eixample,5,el Fort Pienc,14,No consta,3
2021,2,Eixample,5,el Fort Pienc,15,No consta,9
2021,2,Eixample,5,el Fort Pienc,16,No consta,9
2021,2,Eixample,5,el Fort Pienc,17,No consta,9
2021,2,Eixample,5,el Fort Pienc,18,No consta,8
2021,2,Eixample,5,el Fort Pienc,19,No consta,11
2021,2,Eixample,5,el Fort Pienc,20,No consta,9
2021,2,Eixample,6,la Sagrada Família,21,No consta,10
2021,2,Eixample,6,la Sagrada Família,22,No consta,4
2021,2,Eixample,6,la Sagrada Família,23,No consta,1
2021,2,Eixample,6,la Sagrada Família,24,No consta,6
2021,2,Eixample,6,la Sagrada Família,25,No consta,6
2021,2,Eixample,6,la Sagrada Família,26,No consta,11
2021,2,Eixample,6,la Sagrada Família,27,No consta,13
2021,2,Eixample,6,la Sagrada Família,28,No consta,9
2021,2,Eixample,6,la Sagrada Família,29,No consta,10
2021,2,Eixample,6,la Sagrada Família,30,No consta,9
2021,2,Eixample,6,la Sagrada Família,31,No consta,5
2021,2,Eixample,6,la Sagrada Família,32,No consta,2
2021,2,Eixample,6,la Sagrada Família,33,No consta,6
2021,2,Eixample,6,la Sagrada Família,34,No consta,6
2021,2,Eixample,6,la Sagrada Família,35,No consta,9
2021,2,Eixample,6,la Sagrada Família,36,No consta,8
2021,2,Eixample,6,la Sagrada Família,37,No consta,3
2021,2,Eixample,6,la Sagrada Família,38,No consta,11
2021,2,Eixample,6,la Sagrada Família,39,No consta,14
2021,2,Eixample,6,la Sagrada Família,40,No consta,10
2021,2,Eixample,6,la Sagrada Família,41,No consta,7
2021,2,Eixample,6,la Sagrada Família,42,No consta,8
2021,2,Eixample,6,la Sagrada Família,43,No consta,10
2021,2,Eixample,6,la Sagrada Família,44,No consta,4
2021,2,Eixample,6,la Sagrada Família,45,No consta,3
2021,2,Eixample,6,la Sagrada Família,46,No consta,8
2021,2,Eixample,6,la Sagrada Família,47,No consta,7
2021,2,Eixample,6,la Sagrada Família,48,No consta,8
2021,2,Eixample,6,la Sagrada Família,49,No consta,7
2021,2,Eixample,6,la Sagrada Família,50,No consta,8
2021,2,Eixample,6,la Sagrada Família,51,No consta,6
2021,2,Eixample,6,la Sagrada Família,52,No consta,11
2021,2,Eixample,6,la Sagrada Família,53,No consta,9
2021,2,Eixample,6,la Sagrada Família,54,No consta,9
2021,2,Eixample,7,la Dreta de l'Eixample,55,No consta,8
2021,2,Eixample,7,la Dreta de l'Eixample,56,No consta,4
2021,2,Eixample,7,la Dreta de l'Eixample,57,No consta,5
2021,2,Eixample,7,la Dreta de l'Eixample,58,No consta,8
2021,2,Eixample,7,la Dreta de l'Eixample,59,No consta,11
2021,2,Eixample,7,la Dreta de l'Eixample,60,No consta,8
2021,2,Eixample,7,la Dreta de l'Eixample,61,No consta,7
2021,2,Eixample,7,la Dreta de l'Eixample,62,No consta,6
2021,2,Eixample,7,la Dreta de l'Eixample,63,No consta,8
2021,2,Eixample,7,la Dreta de l'Eixample,64,No consta,11
2021,2,Eixample,7,la Dreta de l'Eixample,65,No consta,13
2021,2,Eixample,7,la Dreta de l'Eixample,66,No consta,11
2021,2,Eixample,7,la Dreta de l'Eixample,67,No consta,19
2021,2,Eixample,7,la Dreta de l'Eixample,68,No consta,104
2021,2,Eixample,7,la Dreta de l'Eixample,69,No consta,7
2021,2,Eixample,7,la Dreta de l'Eixample,70,No consta,7
2021,2,Eixample,7,la Dreta de l'Eixample,71,No consta,15
2021,2,Eixample,7,la Dreta de l'Eixample,72,No consta,17
2021,2,Eixample,7,la Dreta de l'Eixample,73,No consta,9
2021,2,Eixample,7,la Dreta de l'Eixample,74,No consta,13
2021,2,Eixample,7,la Dreta de l'Eixample,75,No consta,5
2021,2,Eixample,7,la Dreta de l'Eixample,76,No consta,15
2021,2,Eixample,7,la Dreta de l'Eixample,77,No consta,29
2021,2,Eixample,7,la Dreta de l'Eixample,78,No consta,34
2021,2,Eixample,7,la Dreta de l'Eixample,79,No consta,30
2021,2,Eixample,7,la Dreta de l'Eixample,80,No consta,18
2021,2,Eixample,7,la Dreta de l'Eixample,81,No consta,42
2021,2,Eixample,7,la Dreta de l'Eixample,82,No consta,9
2021,2,Eixample,7,la Dreta de l'Eixample,83,No consta,19
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,No consta,16
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,No consta,13
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,No consta,21
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,No consta,8
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,No consta,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,No consta,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,No consta,3
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,No consta,18
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,No consta,17
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,No consta,12
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,No consta,9
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,No consta,11
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,No consta,11
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,No consta,8
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,No consta,12
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,No consta,6
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,No consta,10
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,No consta,12
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,No consta,7
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,No consta,11
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,No consta,4
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,No consta,11
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,No consta,9
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,No consta,21
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,No consta,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,No consta,22
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,No consta,13
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,No consta,13
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,112,No consta,4
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,No consta,16
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,No consta,21
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,No consta,4
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,No consta,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,No consta,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,No consta,21
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,No consta,13
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,No consta,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,No consta,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,No consta,4
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,No consta,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,No consta,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,No consta,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,No consta,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,No consta,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,No consta,14
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,No consta,7
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,130,No consta,14
